Date & time of file creation	5/11/2017 9:23 AM							
Data file path	C:\Users\nbalfour\Documents\Banet lab laptop transfer\Swim Tunnel Data\Hopkins\sardine test 3 small tunnel.txt							
								
								
CALIBRATION DATA								
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]
SDWA0003000060      , CH 1	1	59.89	29.23	0.00	100.00	20.91	14.16	0.000
								
								
Date &Time [DD-MM-YYYY HH:MM:SS]	Time stamp code	Barometric pressure [hPa]	SDWA0003000060      , CH 1 phase [r.U.]	SDWA0003000060      , CH 1 temp [°C]	SDWA0003000060      , CH 1 O2 [mg/L]			
5/11/2017 10:20:00 AM	3577368000	1013.00	30.26	13.72	9.577
5/11/2017 10:20:01 AM	3577368001	1013.00	30.25	13.65	9.613
5/11/2017 10:20:02 AM	3577368002	1013.00	30.25	13.60	9.633
5/11/2017 10:20:03 AM	3577368003	1013.00	30.26	13.45	9.684
5/11/2017 10:20:04 AM	3577368004	1013.00	30.26	13.51	9.660
5/11/2017 10:20:05 AM	3577368005	1013.00	30.25	13.59	9.637
5/11/2017 10:20:06 AM	3577368006	1013.00	30.25	13.60	9.633
5/11/2017 10:20:07 AM	3577368007	1013.00	30.25	13.61	9.629
5/11/2017 10:20:08 AM	3577368008	1013.00	30.26	13.62	9.616
5/11/2017 10:20:09 AM	3577368009	1013.00	30.27	13.58	9.624
5/11/2017 10:20:10 AM	3577368010	1013.00	30.25	13.53	9.661
5/11/2017 10:20:11 AM	3577368011	1013.00	30.26	13.53	9.652
5/11/2017 10:20:12 AM	3577368012	1013.00	30.24	13.49	9.685
5/11/2017 10:20:13 AM	3577368013	1013.00	30.25	13.47	9.685
5/11/2017 10:20:14 AM	3577368014	1013.00	30.27	13.51	9.652
5/11/2017 10:20:15 AM	3577368015	1013.00	30.24	13.42	9.713
5/11/2017 10:20:16 AM	3577368016	1013.00	30.27	13.37	9.708
5/11/2017 10:20:17 AM	3577368017	1013.00	30.25	13.36	9.729
5/11/2017 10:20:18 AM	3577368018	1013.00	30.25	13.38	9.721
5/11/2017 10:20:19 AM	3577368019	1013.00	30.28	13.44	9.671
5/11/2017 10:20:20 AM	3577368020	1013.00	30.27	13.50	9.656
5/11/2017 10:20:21 AM	3577368021	1013.00	30.28	13.47	9.659
5/11/2017 10:20:22 AM	3577368022	1013.00	30.27	13.53	9.644
5/11/2017 10:20:23 AM	3577368023	1013.00	30.25	13.57	9.645
5/11/2017 10:20:24 AM	3577368024	1013.00	30.28	13.43	9.675
5/11/2017 10:20:25 AM	3577368025	1013.00	30.27	13.50	9.656
5/11/2017 10:20:26 AM	3577368026	1013.00	30.26	13.57	9.636
5/11/2017 10:20:27 AM	3577368027	1013.00	30.26	13.51	9.660
5/11/2017 10:20:28 AM	3577368028	1013.00	30.26	13.41	9.700
5/11/2017 10:20:29 AM	3577368029	1013.00	30.26	13.47	9.676
5/11/2017 10:20:30 AM	3577368030	1013.00	30.26	13.49	9.668
5/11/2017 10:20:31 AM	3577368031	1013.00	30.26	13.53	9.652
5/11/2017 10:20:32 AM	3577368032	1013.00	30.27	13.49	9.660
5/11/2017 10:20:33 AM	3577368033	1013.00	30.27	13.54	9.640
5/11/2017 10:20:34 AM	3577368034	1013.00	30.27	13.42	9.688
5/11/2017 10:20:35 AM	3577368035	1013.00	30.27	13.31	9.732
5/11/2017 10:20:36 AM	3577368036	1013.00	30.27	13.32	9.728
5/11/2017 10:20:37 AM	3577368037	1013.00	30.27	13.43	9.683
5/11/2017 10:20:38 AM	3577368038	1013.00	30.26	13.42	9.696
5/11/2017 10:20:39 AM	3577368039	1013.00	30.27	13.56	9.632
5/11/2017 10:20:40 AM	3577368040	1013.00	30.26	13.61	9.620
5/11/2017 10:20:41 AM	3577368041	1013.00	30.28	13.58	9.615
5/11/2017 10:20:42 AM	3577368042	1013.00	30.25	13.49	9.677
5/11/2017 10:20:43 AM	3577368043	1013.00	30.26	13.52	9.656
5/11/2017 10:20:44 AM	3577368044	1013.00	30.26	13.51	9.660
5/11/2017 10:20:45 AM	3577368045	1013.00	30.26	13.60	9.624
5/11/2017 10:20:46 AM	3577368046	1013.00	30.27	13.57	9.628
5/11/2017 10:20:47 AM	3577368047	1013.00	30.27	13.70	9.576
5/11/2017 10:20:48 AM	3577368048	1013.00	30.26	13.70	9.585
5/11/2017 10:20:49 AM	3577368049	1013.00	30.27	13.60	9.616
5/11/2017 10:20:50 AM	3577368050	1013.00	30.27	13.50	9.656
5/11/2017 10:20:51 AM	3577368051	1013.00	30.26	13.51	9.660
5/11/2017 10:20:52 AM	3577368052	1013.00	30.27	13.50	9.656
5/11/2017 10:20:53 AM	3577368053	1013.00	30.28	13.55	9.627
5/11/2017 10:20:54 AM	3577368054	1013.00	30.25	13.62	9.625
5/11/2017 10:20:55 AM	3577368055	1013.00	30.27	13.68	9.584
5/11/2017 10:20:56 AM	3577368056	1013.00	30.27	13.70	9.576
5/11/2017 10:20:57 AM	3577368057	1013.00	30.26	13.72	9.577
5/11/2017 10:20:58 AM	3577368058	1013.00	30.27	13.69	9.580
5/11/2017 10:20:59 AM	3577368059	1013.00	30.27	13.69	9.580
5/11/2017 10:21:00 AM	3577368060	1013.00	30.28	13.65	9.587
5/11/2017 10:21:01 AM	3577368061	1013.00	30.27	13.67	9.588
5/11/2017 10:21:02 AM	3577368062	1013.00	30.26	13.50	9.664
5/11/2017 10:21:03 AM	3577368063	1013.00	30.26	13.54	9.648
5/11/2017 10:21:04 AM	3577368064	1013.00	30.28	13.45	9.667
5/11/2017 10:21:05 AM	3577368065	1013.00	30.26	13.43	9.692
5/11/2017 10:21:06 AM	3577368066	1013.00	30.28	13.35	9.707
5/11/2017 10:21:07 AM	3577368067	1013.00	30.29	13.40	9.678
5/11/2017 10:21:08 AM	3577368068	1013.00	30.27	13.36	9.712
5/11/2017 10:21:09 AM	3577368069	1013.00	30.28	13.47	9.659
5/11/2017 10:21:10 AM	3577368070	1013.00	30.26	13.46	9.680
5/11/2017 10:21:11 AM	3577368071	1013.00	30.28	13.49	9.651
5/11/2017 10:21:12 AM	3577368072	1013.00	30.28	13.53	9.635
5/11/2017 10:21:13 AM	3577368073	1013.00	30.26	13.60	9.624
5/11/2017 10:21:14 AM	3577368074	1013.00	30.26	13.58	9.632
5/11/2017 10:21:15 AM	3577368075	1013.00	30.28	13.60	9.607
5/11/2017 10:21:16 AM	3577368076	1013.00	30.26	13.54	9.648
5/11/2017 10:21:17 AM	3577368077	1013.00	30.30	13.58	9.598
5/11/2017 10:21:18 AM	3577368078	1013.00	30.28	13.51	9.643
5/11/2017 10:21:19 AM	3577368079	1013.00	30.29	13.57	9.611
5/11/2017 10:21:20 AM	3577368080	1013.00	30.29	13.58	9.607
5/11/2017 10:21:21 AM	3577368081	1013.00	30.30	13.69	9.555
5/11/2017 10:21:22 AM	3577368082	1013.00	30.28	13.70	9.568
5/11/2017 10:21:23 AM	3577368083	1013.00	30.29	13.65	9.579
5/11/2017 10:21:24 AM	3577368084	1013.00	30.27	13.62	9.608
5/11/2017 10:21:25 AM	3577368085	1013.00	30.27	13.63	9.604
5/11/2017 10:21:26 AM	3577368086	1013.00	30.29	13.60	9.599
5/11/2017 10:21:27 AM	3577368087	1013.00	30.28	13.57	9.619
5/11/2017 10:21:28 AM	3577368088	1013.00	30.26	13.65	9.604
5/11/2017 10:21:29 AM	3577368089	1013.00	30.26	13.55	9.644
5/11/2017 10:21:30 AM	3577368090	1013.00	30.28	13.55	9.627
5/11/2017 10:21:31 AM	3577368091	1013.00	30.29	13.55	9.618
5/11/2017 10:21:32 AM	3577368092	1013.00	30.27	13.61	9.612
5/11/2017 10:21:33 AM	3577368093	1013.00	30.29	13.49	9.642
5/11/2017 10:21:34 AM	3577368094	1013.00	30.25	13.54	9.657
5/11/2017 10:21:35 AM	3577368095	1013.00	30.27	13.47	9.667
5/11/2017 10:21:36 AM	3577368096	1013.00	30.28	13.47	9.659
5/11/2017 10:21:37 AM	3577368097	1013.00	30.27	13.48	9.663
5/11/2017 10:21:38 AM	3577368098	1013.00	30.27	13.56	9.632
5/11/2017 10:21:39 AM	3577368099	1013.00	30.28	13.56	9.623
5/11/2017 10:21:40 AM	3577368100	1013.00	30.28	13.60	9.607
5/11/2017 10:21:41 AM	3577368101	1013.00	30.29	13.74	9.543
5/11/2017 10:21:42 AM	3577368102	1013.00	30.26	13.70	9.585
5/11/2017 10:21:43 AM	3577368103	1013.00	30.28	13.69	9.572
5/11/2017 10:21:44 AM	3577368104	1013.00	30.29	13.72	9.551
5/11/2017 10:21:45 AM	3577368105	1013.00	30.28	13.78	9.536
5/11/2017 10:21:46 AM	3577368106	1013.00	30.28	13.63	9.595
5/11/2017 10:21:47 AM	3577368107	1013.00	30.29	13.51	9.634
5/11/2017 10:21:48 AM	3577368108	1013.00	30.28	13.46	9.663
5/11/2017 10:21:49 AM	3577368109	1013.00	30.28	13.47	9.659
5/11/2017 10:21:50 AM	3577368110	1013.00	30.28	13.37	9.699
5/11/2017 10:21:51 AM	3577368111	1013.00	30.29	13.37	9.690
5/11/2017 10:21:52 AM	3577368112	1013.00	30.28	13.44	9.671
5/11/2017 10:21:53 AM	3577368113	1013.00	30.29	13.50	9.638
5/11/2017 10:21:54 AM	3577368114	1013.00	30.29	13.37	9.690
5/11/2017 10:21:55 AM	3577368115	1013.00	30.28	13.38	9.695
5/11/2017 10:21:56 AM	3577368116	1013.00	30.28	13.44	9.671
5/11/2017 10:21:57 AM	3577368117	1013.00	30.29	13.48	9.646
5/11/2017 10:21:58 AM	3577368118	1013.00	30.28	13.51	9.643
5/11/2017 10:21:59 AM	3577368119	1013.00	30.28	13.63	9.595
5/11/2017 10:22:00 AM	3577368120	1013.00	30.28	13.73	9.556
5/11/2017 10:22:01 AM	3577368121	1013.00	30.28	13.69	9.572
5/11/2017 10:22:02 AM	3577368122	1013.00	30.29	13.70	9.559
5/11/2017 10:22:03 AM	3577368123	1013.00	30.29	13.63	9.587
5/11/2017 10:22:04 AM	3577368124	1013.00	30.28	13.64	9.591
5/11/2017 10:22:05 AM	3577368125	1013.00	30.28	13.56	9.623
5/11/2017 10:22:06 AM	3577368126	1013.00	30.29	13.58	9.607
5/11/2017 10:22:07 AM	3577368127	1013.00	30.29	13.43	9.666
5/11/2017 10:22:08 AM	3577368128	1013.00	30.28	13.39	9.691
5/11/2017 10:22:09 AM	3577368129	1013.00	30.29	13.42	9.670
5/11/2017 10:22:10 AM	3577368130	1013.00	30.29	13.34	9.702
5/11/2017 10:22:11 AM	3577368131	1013.00	30.29	13.34	9.702
5/11/2017 10:22:12 AM	3577368132	1013.00	30.29	13.47	9.650
5/11/2017 10:22:13 AM	3577368133	1013.00	30.27	13.54	9.640
5/11/2017 10:22:14 AM	3577368134	1013.00	30.28	13.44	9.671
5/11/2017 10:22:15 AM	3577368135	1013.00	30.29	13.54	9.622
5/11/2017 10:22:16 AM	3577368136	1013.00	30.27	13.43	9.683
5/11/2017 10:22:17 AM	3577368137	1013.00	30.30	13.34	9.694
5/11/2017 10:22:18 AM	3577368138	1013.00	30.28	13.29	9.731
5/11/2017 10:22:19 AM	3577368139	1013.00	30.28	13.37	9.699
5/11/2017 10:22:20 AM	3577368140	1013.00	30.30	13.33	9.698
5/11/2017 10:22:21 AM	3577368141	1013.00	30.29	13.47	9.650
5/11/2017 10:22:22 AM	3577368142	1013.00	30.29	13.54	9.622
5/11/2017 10:22:23 AM	3577368143	1013.00	30.31	13.60	9.582
5/11/2017 10:22:24 AM	3577368144	1013.00	30.28	13.58	9.615
5/11/2017 10:22:25 AM	3577368145	1013.00	30.28	13.66	9.583
5/11/2017 10:22:26 AM	3577368146	1013.00	30.30	13.61	9.586
5/11/2017 10:22:27 AM	3577368147	1013.00	30.31	13.56	9.597
5/11/2017 10:22:28 AM	3577368148	1013.00	30.29	13.49	9.642
5/11/2017 10:22:29 AM	3577368149	1013.00	30.28	13.51	9.643
5/11/2017 10:22:30 AM	3577368150	1013.00	30.30	13.44	9.654
5/11/2017 10:22:31 AM	3577368151	1013.00	30.29	13.43	9.666
5/11/2017 10:22:32 AM	3577368152	1013.00	30.30	13.48	9.638
5/11/2017 10:22:33 AM	3577368153	1013.00	30.31	13.60	9.582
5/11/2017 10:22:34 AM	3577368154	1013.00	30.28	13.52	9.639
5/11/2017 10:22:35 AM	3577368155	1013.00	30.29	13.55	9.618
5/11/2017 10:22:36 AM	3577368156	1013.00	30.28	13.55	9.627
5/11/2017 10:22:37 AM	3577368157	1013.00	30.30	13.48	9.638
5/11/2017 10:22:38 AM	3577368158	1013.00	30.30	13.41	9.666
5/11/2017 10:22:39 AM	3577368159	1013.00	30.30	13.53	9.618
5/11/2017 10:22:40 AM	3577368160	1013.00	30.29	13.51	9.634
5/11/2017 10:22:41 AM	3577368161	1013.00	30.29	13.56	9.615
5/11/2017 10:22:42 AM	3577368162	1013.00	30.29	13.66	9.575
5/11/2017 10:22:43 AM	3577368163	1013.00	30.30	13.73	9.539
5/11/2017 10:22:44 AM	3577368164	1013.00	30.30	13.61	9.586
5/11/2017 10:22:45 AM	3577368165	1013.00	30.29	13.53	9.626
5/11/2017 10:22:46 AM	3577368166	1013.00	30.29	13.57	9.611
5/11/2017 10:22:47 AM	3577368167	1013.00	30.30	13.55	9.610
5/11/2017 10:22:48 AM	3577368168	1013.00	30.29	13.42	9.670
5/11/2017 10:22:49 AM	3577368169	1013.00	30.29	13.47	9.650
5/11/2017 10:22:50 AM	3577368170	1013.00	30.29	13.58	9.607
5/11/2017 10:22:51 AM	3577368171	1013.00	30.28	13.42	9.679
5/11/2017 10:22:52 AM	3577368172	1013.00	30.28	13.43	9.675
5/11/2017 10:22:53 AM	3577368173	1013.00	30.30	13.54	9.614
5/11/2017 10:22:54 AM	3577368174	1013.00	30.30	13.48	9.638
5/11/2017 10:22:55 AM	3577368175	1013.00	30.28	13.35	9.707
5/11/2017 10:22:56 AM	3577368176	1013.00	30.29	13.51	9.634
5/11/2017 10:22:57 AM	3577368177	1013.00	30.30	13.50	9.630
5/11/2017 10:22:58 AM	3577368178	1013.00	30.28	13.49	9.651
5/11/2017 10:22:59 AM	3577368179	1013.00	30.29	13.52	9.630
5/11/2017 10:23:00 AM	3577368180	1013.00	30.30	13.68	9.559
5/11/2017 10:23:01 AM	3577368181	1013.00	30.28	13.52	9.639
5/11/2017 10:23:02 AM	3577368182	1013.00	30.30	13.48	9.638
5/11/2017 10:23:03 AM	3577368183	1013.00	30.27	13.49	9.660
5/11/2017 10:23:04 AM	3577368184	1013.00	30.29	13.47	9.650
5/11/2017 10:23:05 AM	3577368185	1013.00	30.30	13.48	9.638
5/11/2017 10:23:06 AM	3577368186	1013.00	30.29	13.57	9.611
5/11/2017 10:23:07 AM	3577368187	1013.00	30.29	13.57	9.611
5/11/2017 10:23:08 AM	3577368188	1013.00	30.30	13.53	9.618
5/11/2017 10:23:09 AM	3577368189	1013.00	30.30	13.58	9.598
5/11/2017 10:23:10 AM	3577368190	1013.00	30.29	13.48	9.646
5/11/2017 10:23:11 AM	3577368191	1013.00	30.29	13.50	9.638
5/11/2017 10:23:12 AM	3577368192	1013.00	30.31	13.52	9.613
5/11/2017 10:23:13 AM	3577368193	1013.00	30.32	13.42	9.645
5/11/2017 10:23:14 AM	3577368194	1013.00	30.31	13.41	9.657
5/11/2017 10:23:15 AM	3577368195	1013.00	30.29	13.43	9.666
5/11/2017 10:23:16 AM	3577368196	1013.00	30.30	13.43	9.658
5/11/2017 10:23:17 AM	3577368197	1013.00	30.30	13.52	9.622
5/11/2017 10:23:18 AM	3577368198	1013.00	30.29	13.56	9.615
5/11/2017 10:23:19 AM	3577368199	1013.00	30.29	13.52	9.630
5/11/2017 10:23:20 AM	3577368200	1013.00	30.29	13.54	9.622
5/11/2017 10:23:21 AM	3577368201	1013.00	30.30	13.50	9.630
5/11/2017 10:23:22 AM	3577368202	1013.00	30.30	13.36	9.686
5/11/2017 10:23:23 AM	3577368203	1013.00	30.29	13.46	9.654
5/11/2017 10:23:24 AM	3577368204	1013.00	30.30	13.48	9.638
5/11/2017 10:23:25 AM	3577368205	1013.00	30.30	13.41	9.666
5/11/2017 10:23:26 AM	3577368206	1013.00	30.29	13.46	9.654
5/11/2017 10:23:27 AM	3577368207	1013.00	30.30	13.54	9.614
5/11/2017 10:23:28 AM	3577368208	1013.00	30.29	13.47	9.650
5/11/2017 10:23:29 AM	3577368209	1013.00	30.29	13.44	9.662
5/11/2017 10:23:30 AM	3577368210	1013.00	30.30	13.46	9.646
5/11/2017 10:23:31 AM	3577368211	1013.00	30.28	13.50	9.647
5/11/2017 10:23:32 AM	3577368212	1013.00	30.30	13.47	9.642
5/11/2017 10:23:33 AM	3577368213	1013.00	30.28	13.55	9.627
5/11/2017 10:23:34 AM	3577368214	1013.00	30.30	13.65	9.570
5/11/2017 10:23:35 AM	3577368215	1013.00	30.29	13.64	9.583
5/11/2017 10:23:36 AM	3577368216	1013.00	30.28	13.56	9.623
5/11/2017 10:23:37 AM	3577368217	1013.00	30.29	13.48	9.646
5/11/2017 10:23:38 AM	3577368218	1013.00	30.31	13.43	9.649
5/11/2017 10:23:39 AM	3577368219	1013.00	30.31	13.47	9.633
5/11/2017 10:23:40 AM	3577368220	1013.00	30.30	13.50	9.630
5/11/2017 10:23:41 AM	3577368221	1013.00	30.28	13.61	9.603
5/11/2017 10:23:42 AM	3577368222	1013.00	30.31	13.77	9.515
5/11/2017 10:23:43 AM	3577368223	1013.00	30.30	13.75	9.531
5/11/2017 10:23:44 AM	3577368224	1013.00	30.30	13.64	9.574
5/11/2017 10:23:45 AM	3577368225	1013.00	30.28	13.69	9.572
5/11/2017 10:23:46 AM	3577368226	1013.00	30.29	13.57	9.611
5/11/2017 10:23:47 AM	3577368227	1013.00	30.29	13.49	9.642
5/11/2017 10:23:48 AM	3577368228	1013.00	30.28	13.49	9.651
5/11/2017 10:23:49 AM	3577368229	1013.00	30.29	13.53	9.626
5/11/2017 10:23:50 AM	3577368230	1013.00	30.29	13.51	9.634
5/11/2017 10:23:51 AM	3577368231	1013.00	30.30	13.64	9.574
5/11/2017 10:23:52 AM	3577368232	1013.00	30.29	13.70	9.559
5/11/2017 10:23:53 AM	3577368233	1013.00	30.30	13.70	9.551
5/11/2017 10:23:54 AM	3577368234	1013.00	30.30	13.67	9.562
5/11/2017 10:23:55 AM	3577368235	1013.00	30.29	13.70	9.559
5/11/2017 10:23:56 AM	3577368236	1013.00	30.30	13.57	9.602
5/11/2017 10:23:57 AM	3577368237	1013.00	30.30	13.56	9.606
5/11/2017 10:23:58 AM	3577368238	1013.00	30.28	13.51	9.643
5/11/2017 10:23:59 AM	3577368239	1013.00	30.30	13.55	9.610
5/11/2017 10:24:00 AM	3577368240	1013.00	30.28	13.56	9.623
5/11/2017 10:24:01 AM	3577368241	1013.00	30.30	13.61	9.586
5/11/2017 10:24:02 AM	3577368242	1013.00	30.30	13.53	9.618
5/11/2017 10:24:03 AM	3577368243	1013.00	30.28	13.57	9.619
5/11/2017 10:24:04 AM	3577368244	1013.00	30.30	13.63	9.578
5/11/2017 10:24:05 AM	3577368245	1013.00	30.30	13.67	9.562
5/11/2017 10:24:06 AM	3577368246	1013.00	30.30	13.60	9.590
5/11/2017 10:24:07 AM	3577368247	1013.00	30.30	13.63	9.578
5/11/2017 10:24:08 AM	3577368248	1013.00	30.31	13.66	9.558
5/11/2017 10:24:09 AM	3577368249	1013.00	30.29	13.57	9.611
5/11/2017 10:24:10 AM	3577368250	1013.00	30.28	13.56	9.623
5/11/2017 10:24:11 AM	3577368251	1013.00	30.29	13.65	9.579
5/11/2017 10:24:12 AM	3577368252	1013.00	30.31	13.67	9.554
5/11/2017 10:24:13 AM	3577368253	1013.00	30.29	13.61	9.595
5/11/2017 10:24:14 AM	3577368254	1013.00	30.30	13.59	9.594
5/11/2017 10:24:15 AM	3577368255	1013.00	30.29	13.50	9.638
5/11/2017 10:24:16 AM	3577368256	1013.00	30.29	13.47	9.650
5/11/2017 10:24:17 AM	3577368257	1013.00	30.31	13.47	9.633
5/11/2017 10:24:18 AM	3577368258	1013.00	30.32	13.50	9.613
5/11/2017 10:24:19 AM	3577368259	1013.00	30.29	13.54	9.622
5/11/2017 10:24:20 AM	3577368260	1013.00	30.29	13.63	9.587
5/11/2017 10:24:21 AM	3577368261	1013.00	30.31	13.73	9.530
5/11/2017 10:24:22 AM	3577368262	1013.00	30.30	13.82	9.504
5/11/2017 10:24:23 AM	3577368263	1013.00	30.27	13.85	9.517
5/11/2017 10:24:24 AM	3577368264	1013.00	30.31	13.80	9.503
5/11/2017 10:24:25 AM	3577368265	1013.00	30.30	13.74	9.535
5/11/2017 10:24:26 AM	3577368266	1013.00	30.29	13.61	9.595
5/11/2017 10:24:27 AM	3577368267	1013.00	30.28	13.56	9.623
5/11/2017 10:24:28 AM	3577368268	1013.00	30.30	13.54	9.614
5/11/2017 10:24:29 AM	3577368269	1013.00	30.30	13.60	9.590
5/11/2017 10:24:30 AM	3577368270	1013.00	30.28	13.64	9.591
5/11/2017 10:24:31 AM	3577368271	1013.00	30.31	13.67	9.554
5/11/2017 10:24:32 AM	3577368272	1013.00	30.29	13.61	9.595
5/11/2017 10:24:33 AM	3577368273	1013.00	30.30	13.64	9.574
5/11/2017 10:24:34 AM	3577368274	1013.00	30.30	13.57	9.602
5/11/2017 10:24:35 AM	3577368275	1013.00	30.30	13.46	9.646
5/11/2017 10:24:36 AM	3577368276	1013.00	30.27	13.44	9.679
5/11/2017 10:24:37 AM	3577368277	1013.00	30.30	13.44	9.654
5/11/2017 10:24:38 AM	3577368278	1013.00	30.30	13.41	9.666
5/11/2017 10:24:39 AM	3577368279	1013.00	30.30	13.36	9.686
5/11/2017 10:24:40 AM	3577368280	1013.00	30.30	13.30	9.710
5/11/2017 10:24:41 AM	3577368281	1013.00	30.28	13.35	9.707
5/11/2017 10:24:42 AM	3577368282	1013.00	30.30	13.39	9.674
5/11/2017 10:24:43 AM	3577368283	1013.00	30.30	13.37	9.682
5/11/2017 10:24:44 AM	3577368284	1013.00	30.28	13.50	9.647
5/11/2017 10:24:45 AM	3577368285	1013.00	30.29	13.65	9.579
5/11/2017 10:24:46 AM	3577368286	1013.00	30.28	13.63	9.595
5/11/2017 10:24:47 AM	3577368287	1013.00	30.30	13.58	9.598
5/11/2017 10:24:48 AM	3577368288	1013.00	30.30	13.52	9.622
5/11/2017 10:24:49 AM	3577368289	1013.00	30.30	13.48	9.638
5/11/2017 10:24:50 AM	3577368290	1013.00	30.29	13.48	9.646
5/11/2017 10:24:51 AM	3577368291	1013.00	30.29	13.48	9.646
5/11/2017 10:24:52 AM	3577368292	1013.00	30.28	13.51	9.643
5/11/2017 10:24:53 AM	3577368293	1013.00	30.29	13.60	9.599
5/11/2017 10:24:54 AM	3577368294	1013.00	30.30	13.55	9.610
5/11/2017 10:24:55 AM	3577368295	1013.00	30.30	13.49	9.634
5/11/2017 10:24:56 AM	3577368296	1013.00	30.30	13.47	9.642
5/11/2017 10:24:57 AM	3577368297	1013.00	30.29	13.44	9.662
5/11/2017 10:24:58 AM	3577368298	1013.00	30.29	13.45	9.658
5/11/2017 10:24:59 AM	3577368299	1013.00	30.30	13.53	9.618
5/11/2017 10:25:00 AM	3577368300	1013.00	30.30	13.62	9.582
5/11/2017 10:25:01 AM	3577368301	1013.00	30.30	13.61	9.586
5/11/2017 10:25:02 AM	3577368302	1013.00	30.29	13.66	9.575
5/11/2017 10:25:03 AM	3577368303	1013.00	30.31	13.63	9.570
5/11/2017 10:25:04 AM	3577368304	1013.00	30.29	13.64	9.583
5/11/2017 10:25:05 AM	3577368305	1013.00	30.30	13.66	9.566
5/11/2017 10:25:06 AM	3577368306	1013.00	30.30	13.72	9.543
5/11/2017 10:25:07 AM	3577368307	1013.00	30.29	13.76	9.535
5/11/2017 10:25:08 AM	3577368308	1013.00	30.30	13.77	9.523
5/11/2017 10:25:09 AM	3577368309	1013.00	30.29	13.73	9.547
5/11/2017 10:25:10 AM	3577368310	1013.00	30.30	13.66	9.566
5/11/2017 10:25:11 AM	3577368311	1013.00	30.30	13.64	9.574
5/11/2017 10:25:12 AM	3577368312	1013.00	30.29	13.59	9.603
5/11/2017 10:25:13 AM	3577368313	1013.00	30.31	13.61	9.578
5/11/2017 10:25:14 AM	3577368314	1013.00	30.30	13.56	9.606
5/11/2017 10:25:15 AM	3577368315	1013.00	30.30	13.51	9.626
5/11/2017 10:25:16 AM	3577368316	1013.00	30.29	13.46	9.654
5/11/2017 10:25:17 AM	3577368317	1013.00	30.30	13.54	9.614
5/11/2017 10:25:18 AM	3577368318	1013.00	30.30	13.54	9.614
5/11/2017 10:25:19 AM	3577368319	1013.00	30.30	13.55	9.610
5/11/2017 10:25:20 AM	3577368320	1013.00	30.30	13.57	9.602
5/11/2017 10:25:21 AM	3577368321	1013.00	30.31	13.61	9.578
5/11/2017 10:25:22 AM	3577368322	1013.00	30.30	13.51	9.626
5/11/2017 10:25:23 AM	3577368323	1013.00	30.28	13.54	9.631
5/11/2017 10:25:24 AM	3577368324	1013.00	30.29	13.64	9.583
5/11/2017 10:25:25 AM	3577368325	1013.00	30.30	13.68	9.559
5/11/2017 10:25:26 AM	3577368326	1013.00	30.29	13.68	9.567
5/11/2017 10:25:27 AM	3577368327	1013.00	30.30	13.62	9.582
5/11/2017 10:25:28 AM	3577368328	1013.00	30.30	13.52	9.622
5/11/2017 10:25:29 AM	3577368329	1013.00	30.29	13.52	9.630
5/11/2017 10:25:30 AM	3577368330	1013.00	30.30	13.47	9.642
5/11/2017 10:25:31 AM	3577368331	1013.00	30.29	13.47	9.650
5/11/2017 10:25:32 AM	3577368332	1013.00	30.28	13.55	9.627
5/11/2017 10:25:33 AM	3577368333	1013.00	30.29	13.66	9.575
5/11/2017 10:25:34 AM	3577368334	1013.00	30.29	13.55	9.618
5/11/2017 10:25:35 AM	3577368335	1013.00	30.30	13.51	9.626
5/11/2017 10:25:36 AM	3577368336	1013.00	30.29	13.52	9.630
5/11/2017 10:25:37 AM	3577368337	1013.00	30.29	13.57	9.611
5/11/2017 10:25:38 AM	3577368338	1013.00	30.31	13.56	9.597
5/11/2017 10:25:39 AM	3577368339	1013.00	30.30	13.52	9.622
5/11/2017 10:25:40 AM	3577368340	1013.00	30.29	13.57	9.611
5/11/2017 10:25:41 AM	3577368341	1013.00	30.29	13.61	9.595
5/11/2017 10:25:42 AM	3577368342	1013.00	30.30	13.52	9.622
5/11/2017 10:25:43 AM	3577368343	1013.00	30.28	13.54	9.631
5/11/2017 10:25:44 AM	3577368344	1013.00	30.30	13.64	9.574
5/11/2017 10:25:45 AM	3577368345	1013.00	30.28	13.56	9.623
5/11/2017 10:25:46 AM	3577368346	1013.00	30.32	13.42	9.645
5/11/2017 10:25:47 AM	3577368347	1013.00	30.29	13.51	9.634
5/11/2017 10:25:48 AM	3577368348	1013.00	30.29	13.52	9.630
5/11/2017 10:25:49 AM	3577368349	1013.00	30.29	13.53	9.626
5/11/2017 10:25:50 AM	3577368350	1013.00	30.30	13.63	9.578
5/11/2017 10:25:51 AM	3577368351	1013.00	30.31	13.71	9.538
5/11/2017 10:25:52 AM	3577368352	1013.00	30.30	13.71	9.547
5/11/2017 10:25:53 AM	3577368353	1013.00	30.29	13.59	9.603
5/11/2017 10:25:54 AM	3577368354	1013.00	30.31	13.55	9.601
5/11/2017 10:25:55 AM	3577368355	1013.00	30.28	13.56	9.623
5/11/2017 10:25:56 AM	3577368356	1013.00	30.30	13.56	9.606
5/11/2017 10:25:57 AM	3577368357	1013.00	30.30	13.50	9.630
